,Country Code,year_survey,quantile,nb_quantiles,income,gdpppp
1549,CAN,2008,50,100,20165.553,35895.0
1550,CAN,2008,51,100,20501.656000000003,35895.0
1551,CAN,2008,52,100,20839.436,35895.0
1552,CAN,2008,53,100,21173.555,35895.0
1553,CAN,2008,54,100,21492.941000000003,35895.0
1554,CAN,2008,55,100,21832.762000000002,35895.0
1555,CAN,2008,56,100,22164.5,35895.0
1556,CAN,2008,57,100,22477.107000000004,35895.0
1557,CAN,2008,58,100,22763.887000000002,35895.0
1558,CAN,2008,59,100,23075.158,35895.0
1559,CAN,2008,60,100,23413.982000000004,35895.0
1560,CAN,2008,61,100,23780.47,35895.0
1561,CAN,2008,62,100,24180.202999999998,35895.0
1562,CAN,2008,63,100,24552.52,35895.0
1563,CAN,2008,64,100,24886.562,35895.0
1564,CAN,2008,65,100,25232.744,35895.0
1565,CAN,2008,66,100,25587.99,35895.0
1566,CAN,2008,67,100,25942.392999999996,35895.0
1567,CAN,2008,68,100,26369.672000000002,35895.0
1568,CAN,2008,69,100,26774.465,35895.0
1569,CAN,2008,70,100,27231.34,35895.0
1570,CAN,2008,71,100,27626.832000000002,35895.0
1571,CAN,2008,72,100,28086.78,35895.0
1572,CAN,2008,73,100,28576.377,35895.0
1573,CAN,2008,74,100,29054.352000000003,35895.0
1574,CAN,2008,75,100,29594.592,35895.0
1575,CAN,2008,76,100,30160.895,35895.0
1576,CAN,2008,77,100,30717.68,35895.0
1577,CAN,2008,78,100,31257.617000000002,35895.0
1578,CAN,2008,79,100,31862.568,35895.0
1579,CAN,2008,80,100,32519.695,35895.0
1580,CAN,2008,81,100,33156.35,35895.0
1581,CAN,2008,82,100,33897.797,35895.0
1582,CAN,2008,83,100,34653.176,35895.0
1583,CAN,2008,84,100,35368.687999999995,35895.0
1584,CAN,2008,85,100,36108.566,35895.0
1585,CAN,2008,86,100,36958.34,35895.0
1586,CAN,2008,87,100,37899.187999999995,35895.0
1587,CAN,2008,88,100,38789.156,35895.0
1588,CAN,2008,89,100,39865.82,35895.0
1589,CAN,2008,90,100,41074.96,35895.0
1590,CAN,2008,91,100,42305.152,35895.0
1591,CAN,2008,92,100,43975.582,35895.0
1592,CAN,2008,93,100,45619.867,35895.0
1593,CAN,2008,94,100,47541.62,35895.0
1594,CAN,2008,95,100,50099.023,35895.0
1595,CAN,2008,96,100,53247.777,35895.0
1596,CAN,2008,97,100,57365.3,35895.0
1597,CAN,2008,98,100,62962.47,35895.0
1598,CAN,2008,99,100,73659.53,35895.0
1599,CAN,2008,100,100,133454.84,35895.0
1800,CIV,2008,1,100,34.555264,1526.0
1801,CIV,2008,2,100,54.766040000000004,1526.0
1802,CIV,2008,3,100,66.65925,1526.0
1803,CIV,2008,4,100,75.79851,1526.0
1804,CIV,2008,5,100,83.16383,1526.0
1805,CIV,2008,6,100,89.88331600000001,1526.0
1806,CIV,2008,7,100,95.858315,1526.0
1807,CIV,2008,8,100,102.04881999999999,1526.0
1808,CIV,2008,9,100,108.20631000000002,1526.0
1809,CIV,2008,10,100,114.86896000000002,1526.0
1810,CIV,2008,11,100,120.37853999999999,1526.0
1811,CIV,2008,12,100,124.900154,1526.0
1812,CIV,2008,13,100,129.32512,1526.0
1813,CIV,2008,14,100,134.02463,1526.0
1814,CIV,2008,15,100,138.37212,1526.0
1815,CIV,2008,16,100,143.24251,1526.0
1816,CIV,2008,17,100,147.51256,1526.0
1817,CIV,2008,18,100,152.22256000000002,1526.0
1818,CIV,2008,19,100,157.21242,1526.0
1819,CIV,2008,20,100,160.77573,1526.0
1820,CIV,2008,21,100,164.457,1526.0
1821,CIV,2008,22,100,169.09258,1526.0
1822,CIV,2008,23,100,173.05312,1526.0
1823,CIV,2008,24,100,176.65213,1526.0
1824,CIV,2008,25,100,181.54218999999998,1526.0
1825,CIV,2008,26,100,185.08047,1526.0
1826,CIV,2008,27,100,189.57414,1526.0
1827,CIV,2008,28,100,193.08682,1526.0
1828,CIV,2008,29,100,196.7984,1526.0
1829,CIV,2008,30,100,201.06241,1526.0
1830,CIV,2008,31,100,204.90758,1526.0
1831,CIV,2008,32,100,209.61932,1526.0
1832,CIV,2008,33,100,213.22746,1526.0
1833,CIV,2008,34,100,217.15912999999998,1526.0
1834,CIV,2008,35,100,221.41217000000003,1526.0
1835,CIV,2008,36,100,224.80968,1526.0
1836,CIV,2008,37,100,228.50552000000002,1526.0
1837,CIV,2008,38,100,232.60272,1526.0
1838,CIV,2008,39,100,237.7131,1526.0
1839,CIV,2008,40,100,243.2028,1526.0
1840,CIV,2008,41,100,248.03421,1526.0
1841,CIV,2008,42,100,252.49525,1526.0
1842,CIV,2008,43,100,257.18005,1526.0
1843,CIV,2008,44,100,261.56235,1526.0
1844,CIV,2008,45,100,265.14294,1526.0
1845,CIV,2008,46,100,269.12485,1526.0
1846,CIV,2008,47,100,274.61697000000004,1526.0
1847,CIV,2008,48,100,279.79727,1526.0
1848,CIV,2008,49,100,285.2344,1526.0
1849,CIV,2008,50,100,289.95697,1526.0
1850,CIV,2008,51,100,295.16046,1526.0
1851,CIV,2008,52,100,300.64487,1526.0
1852,CIV,2008,53,100,306.9065,1526.0
1853,CIV,2008,54,100,312.8967,1526.0
1854,CIV,2008,55,100,319.2428,1526.0
1855,CIV,2008,56,100,325.18726000000004,1526.0
1856,CIV,2008,57,100,331.0388,1526.0
1857,CIV,2008,58,100,337.6721,1526.0
1858,CIV,2008,59,100,343.41998,1526.0
1859,CIV,2008,60,100,349.08734,1526.0
1860,CIV,2008,61,100,355.02097000000003,1526.0
1861,CIV,2008,62,100,361.43997,1526.0
1862,CIV,2008,63,100,369.07223999999997,1526.0
1863,CIV,2008,64,100,377.5949,1526.0
1864,CIV,2008,65,100,386.28696,1526.0
1865,CIV,2008,66,100,394.1712,1526.0
1866,CIV,2008,67,100,400.75199999999995,1526.0
1867,CIV,2008,68,100,408.42767000000003,1526.0
1868,CIV,2008,69,100,418.03323,1526.0
1869,CIV,2008,70,100,425.3993,1526.0
1870,CIV,2008,71,100,432.7307,1526.0
1871,CIV,2008,72,100,441.0703,1526.0
1872,CIV,2008,73,100,453.01977999999997,1526.0
1873,CIV,2008,74,100,466.0702,1526.0
1874,CIV,2008,75,100,478.162,1526.0
1875,CIV,2008,76,100,490.3868,1526.0
1876,CIV,2008,77,100,502.9781,1526.0
1877,CIV,2008,78,100,513.91266,1526.0
1878,CIV,2008,79,100,525.38855,1526.0
1879,CIV,2008,80,100,537.91364,1526.0
1880,CIV,2008,81,100,551.6033,1526.0
1881,CIV,2008,82,100,565.74176,1526.0
1882,CIV,2008,83,100,581.1356,1526.0
1883,CIV,2008,84,100,601.20294,1526.0
1884,CIV,2008,85,100,621.79156,1526.0
1885,CIV,2008,86,100,640.3846,1526.0
1886,CIV,2008,87,100,665.69965,1526.0
1887,CIV,2008,88,100,690.80817,1526.0
1888,CIV,2008,89,100,721.12103,1526.0
1889,CIV,2008,90,100,751.7616,1526.0
1890,CIV,2008,91,100,786.2757,1526.0
1891,CIV,2008,92,100,830.83813,1526.0
1892,CIV,2008,93,100,880.1616,1526.0
1893,CIV,2008,94,100,938.42944,1526.0
1894,CIV,2008,95,100,1005.4075,1526.0
1895,CIV,2008,96,100,1089.675,1526.0
1896,CIV,2008,97,100,1207.1399,1526.0
1897,CIV,2008,98,100,1388.8027,1526.0
1898,CIV,2008,99,100,1711.6344,1526.0
1899,CIV,2008,100,100,2814.3389,1526.0
2000,COL,2008,1,100,62.605059999999995,8185.0
2001,COL,2008,2,100,135.32379,8185.0
2002,COL,2008,3,100,191.87814,8185.0
2003,COL,2008,4,100,244.67137000000002,8185.0
2004,COL,2008,5,100,290.176,8185.0
2005,COL,2008,6,100,333.01926000000003,8185.0
2006,COL,2008,7,100,374.20456,8185.0
2007,COL,2008,8,100,412.2651,8185.0
2008,COL,2008,9,100,452.72888,8185.0
2009,COL,2008,10,100,499.0708,8185.0
2010,COL,2008,11,100,510.52112,8185.0
2011,COL,2008,12,100,555.752,8185.0
2012,COL,2008,13,100,595.9418,8185.0
2013,COL,2008,14,100,621.59607,8185.0
2014,COL,2008,15,100,657.83295,8185.0
2015,COL,2008,16,100,685.68805,8185.0
2016,COL,2008,17,100,721.8843,8185.0
2017,COL,2008,18,100,756.8159,8185.0
2018,COL,2008,19,100,779.16516,8185.0
2019,COL,2008,20,100,812.8419,8185.0
2020,COL,2008,21,100,842.45844,8185.0
2021,COL,2008,22,100,876.0584,8185.0
2022,COL,2008,23,100,909.1208,8185.0
2023,COL,2008,24,100,943.8359,8185.0
2024,COL,2008,25,100,989.2501,8185.0
2025,COL,2008,26,100,1011.2626,8185.0
2026,COL,2008,27,100,1015.4744,8185.0
2027,COL,2008,28,100,1046.8031,8185.0
2028,COL,2008,29,100,1092.1702,8185.0
2029,COL,2008,30,100,1133.6501,8185.0
2030,COL,2008,31,100,1165.9487,8185.0
2031,COL,2008,32,100,1194.7921,8185.0
2032,COL,2008,33,100,1225.1458,8185.0
2033,COL,2008,34,100,1263.0759,8185.0
2034,COL,2008,35,100,1293.3228,8185.0
2035,COL,2008,36,100,1335.3099,8185.0
2036,COL,2008,37,100,1367.4495,8185.0
2037,COL,2008,38,100,1412.3274,8185.0
2038,COL,2008,39,100,1455.781,8185.0
2039,COL,2008,40,100,1507.0461,8185.0
2040,COL,2008,41,100,1523.1624,8185.0
2041,COL,2008,42,100,1559.1028,8185.0
2042,COL,2008,43,100,1605.8146,8185.0
2043,COL,2008,44,100,1642.9143,8185.0
2044,COL,2008,45,100,1685.0186,8185.0
2045,COL,2008,46,100,1723.0658,8185.0
2046,COL,2008,47,100,1770.6411,8185.0
2047,COL,2008,48,100,1814.641,8185.0
2048,COL,2008,49,100,1862.4343,8185.0
2049,COL,2008,50,100,1914.8651,8185.0
2050,COL,2008,51,100,1970.8623,8185.0
2051,COL,2008,52,100,2020.7057,8185.0
2052,COL,2008,53,100,2039.2618,8185.0
2053,COL,2008,54,100,2097.4287,8185.0
2054,COL,2008,55,100,2162.1826,8185.0
2055,COL,2008,56,100,2227.3062,8185.0
2056,COL,2008,57,100,2291.6333,8185.0
2057,COL,2008,58,100,2349.492,8185.0
2058,COL,2008,59,100,2403.2449,8185.0
2059,COL,2008,60,100,2467.965,8185.0
2060,COL,2008,61,100,2524.37,8185.0
2061,COL,2008,62,100,2571.5652,8185.0
2062,COL,2008,63,100,2649.8696,8185.0
2063,COL,2008,64,100,2717.5894,8185.0
2064,COL,2008,65,100,2794.8787,8185.0
2065,COL,2008,66,100,2869.058,8185.0
2066,COL,2008,67,100,2962.567,8185.0
2067,COL,2008,68,100,3036.2990000000004,8185.0
2068,COL,2008,69,100,3095.7312,8185.0
2069,COL,2008,70,100,3199.9040000000005,8185.0
2070,COL,2008,71,100,3301.3682,8185.0
2071,COL,2008,72,100,3388.002,8185.0
2072,COL,2008,73,100,3490.958,8185.0
2073,COL,2008,74,100,3594.5256,8185.0
2074,COL,2008,75,100,3721.2140000000004,8185.0
2075,COL,2008,76,100,3841.9421,8185.0
2076,COL,2008,77,100,3983.135,8185.0
2077,COL,2008,78,100,4081.962,8185.0
2078,COL,2008,79,100,4229.25,8185.0
2079,COL,2008,80,100,4400.0376,8185.0
2080,COL,2008,81,100,4580.621,8185.0
2081,COL,2008,82,100,4757.255999999999,8185.0
2082,COL,2008,83,100,4960.7534,8185.0
2083,COL,2008,84,100,5101.3203,8185.0
2084,COL,2008,85,100,5324.5146,8185.0
2085,COL,2008,86,100,5598.2017,8185.0
2086,COL,2008,87,100,5900.2417,8185.0
2087,COL,2008,88,100,6190.359,8185.0
2088,COL,2008,89,100,6531.098000000001,8185.0
2089,COL,2008,90,100,6941.9175,8185.0
2090,COL,2008,91,100,7430.3643,8185.0
2091,COL,2008,92,100,7998.6055,8185.0
2092,COL,2008,93,100,8676.366,8185.0
2093,COL,2008,94,100,9550.346,8185.0
2094,COL,2008,95,100,10542.125,8185.0
2095,COL,2008,96,100,11975.124,8185.0
2096,COL,2008,97,100,13984.85,8185.0
2097,COL,2008,98,100,16993.297,8185.0
2098,COL,2008,99,100,22631.807,8185.0
2099,COL,2008,100,100,50671.125,8185.0
2100,CRI,2008,1,100,275.6539,10374.0
2101,CRI,2008,2,100,531.94403,10374.0
2102,CRI,2008,3,100,657.8082,10374.0
2103,CRI,2008,4,100,781.08844,10374.0
2104,CRI,2008,5,100,893.5266,10374.0
2105,CRI,2008,6,100,979.1062599999999,10374.0
2106,CRI,2008,7,100,1046.0771,10374.0
2107,CRI,2008,8,100,1112.4966,10374.0
2108,CRI,2008,9,100,1174.4777,10374.0
2109,CRI,2008,10,100,1231.9164,10374.0
2110,CRI,2008,11,100,1296.469,10374.0
2111,CRI,2008,12,100,1361.8485,10374.0
2112,CRI,2008,13,100,1417.2812,10374.0
2113,CRI,2008,14,100,1484.6976,10374.0
2114,CRI,2008,15,100,1543.4272,10374.0
2115,CRI,2008,16,100,1579.2491,10374.0
2116,CRI,2008,17,100,1629.0503,10374.0
2117,CRI,2008,18,100,1687.5739,10374.0
2118,CRI,2008,19,100,1727.7383,10374.0
2119,CRI,2008,20,100,1787.1859,10374.0
2120,CRI,2008,21,100,1848.576,10374.0
2121,CRI,2008,22,100,1902.3698,10374.0
2122,CRI,2008,23,100,1956.1504,10374.0
2123,CRI,2008,24,100,1988.8496,10374.0
2124,CRI,2008,25,100,2046.1077,10374.0
2125,CRI,2008,26,100,2101.6003,10374.0
2126,CRI,2008,27,100,2148.6084,10374.0
2127,CRI,2008,28,100,2200.8262,10374.0
2128,CRI,2008,29,100,2245.8167,10374.0
2129,CRI,2008,30,100,2281.5225,10374.0
2130,CRI,2008,31,100,2338.9346,10374.0
2131,CRI,2008,32,100,2371.2268,10374.0
2132,CRI,2008,33,100,2431.5935,10374.0
2133,CRI,2008,34,100,2499.3044,10374.0
2134,CRI,2008,35,100,2544.933,10374.0
2135,CRI,2008,36,100,2587.4565,10374.0
2136,CRI,2008,37,100,2629.7307,10374.0
2137,CRI,2008,38,100,2683.1035,10374.0
2138,CRI,2008,39,100,2737.4233,10374.0
2139,CRI,2008,40,100,2792.6948,10374.0
2140,CRI,2008,41,100,2857.1292,10374.0
2141,CRI,2008,42,100,2922.1487,10374.0
2142,CRI,2008,43,100,2969.82,10374.0
2143,CRI,2008,44,100,3045.7888,10374.0
2144,CRI,2008,45,100,3120.2896,10374.0
2145,CRI,2008,46,100,3156.3904,10374.0
2146,CRI,2008,47,100,3218.5164,10374.0
2147,CRI,2008,48,100,3276.8096,10374.0
2148,CRI,2008,49,100,3345.2368,10374.0
2149,CRI,2008,50,100,3415.5088,10374.0
2150,CRI,2008,51,100,3467.4414,10374.0
2151,CRI,2008,52,100,3546.684,10374.0
2152,CRI,2008,53,100,3639.0884,10374.0
2153,CRI,2008,54,100,3714.6802,10374.0
2154,CRI,2008,55,100,3807.7070000000003,10374.0
2155,CRI,2008,56,100,3900.0715,10374.0
2156,CRI,2008,57,100,3947.1963,10374.0
2157,CRI,2008,58,100,4056.0698,10374.0
2158,CRI,2008,59,100,4163.2363,10374.0
2159,CRI,2008,60,100,4273.6504,10374.0
2160,CRI,2008,61,100,4347.8325,10374.0
2161,CRI,2008,62,100,4466.56,10374.0
2162,CRI,2008,63,100,4599.721,10374.0
2163,CRI,2008,64,100,4725.8794,10374.0
2164,CRI,2008,65,100,4819.151,10374.0
2165,CRI,2008,66,100,4935.155,10374.0
2166,CRI,2008,67,100,5062.905,10374.0
2167,CRI,2008,68,100,5170.2275,10374.0
2168,CRI,2008,69,100,5312.3823,10374.0
2169,CRI,2008,70,100,5473.903,10374.0
2170,CRI,2008,71,100,5613.203,10374.0
2171,CRI,2008,72,100,5765.115,10374.0
2172,CRI,2008,73,100,5901.0380000000005,10374.0
2173,CRI,2008,74,100,6038.803000000001,10374.0
2174,CRI,2008,75,100,6231.5273,10374.0
2175,CRI,2008,76,100,6406.1924,10374.0
2176,CRI,2008,77,100,6552.138000000001,10374.0
2177,CRI,2008,78,100,6757.5737,10374.0
2178,CRI,2008,79,100,6946.4585,10374.0
2179,CRI,2008,80,100,7201.3384,10374.0
2180,CRI,2008,81,100,7460.7646,10374.0
2181,CRI,2008,82,100,7762.6230000000005,10374.0
2182,CRI,2008,83,100,8055.89,10374.0
2183,CRI,2008,84,100,8381.591,10374.0
2184,CRI,2008,85,100,8725.431999999999,10374.0
2185,CRI,2008,86,100,9117.518,10374.0
2186,CRI,2008,87,100,9569.0205,10374.0
2187,CRI,2008,88,100,9983.916,10374.0
2188,CRI,2008,89,100,10419.561,10374.0
2189,CRI,2008,90,100,10988.348,10374.0
2190,CRI,2008,91,100,11648.923999999999,10374.0
2191,CRI,2008,92,100,12466.192,10374.0
2192,CRI,2008,93,100,13494.767,10374.0
2193,CRI,2008,94,100,14486.898000000001,10374.0
2194,CRI,2008,95,100,15589.507,10374.0
2195,CRI,2008,96,100,17408.49,10374.0
2196,CRI,2008,97,100,19879.336,10374.0
2197,CRI,2008,98,100,22595.174,10374.0
2198,CRI,2008,99,100,29417.611,10374.0
2199,CRI,2008,100,100,57881.08,10374.0
2200,CYP,2008,1,100,4406.3354,26273.0
2201,CYP,2008,2,100,5598.681,26273.0
2202,CYP,2008,3,100,6212.593000000001,26273.0
2203,CYP,2008,4,100,6596.7847,26273.0
2204,CYP,2008,5,100,6989.493,26273.0
2205,CYP,2008,6,100,7434.603,26273.0
2206,CYP,2008,7,100,7797.8657,26273.0
2207,CYP,2008,8,100,8004.0107,26273.0
2208,CYP,2008,9,100,8132.2393,26273.0
2209,CYP,2008,10,100,8330.564,26273.0
2210,CYP,2008,11,100,8580.468,26273.0
2211,CYP,2008,12,100,8780.104,26273.0
2212,CYP,2008,13,100,8982.598,26273.0
2213,CYP,2008,14,100,9122.896999999999,26273.0
2214,CYP,2008,15,100,9281.442,26273.0
2215,CYP,2008,16,100,9460.835,26273.0
2216,CYP,2008,17,100,9619.464,26273.0
2217,CYP,2008,18,100,9796.488000000001,26273.0
2218,CYP,2008,19,100,9995.552,26273.0
2219,CYP,2008,20,100,10168.14,26273.0
2220,CYP,2008,21,100,10301.65,26273.0
2221,CYP,2008,22,100,10444.218,26273.0
2222,CYP,2008,23,100,10599.167,26273.0
2223,CYP,2008,24,100,10780.991000000002,26273.0
2224,CYP,2008,25,100,10924.62,26273.0
2225,CYP,2008,26,100,11088.992,26273.0
2226,CYP,2008,27,100,11244.755,26273.0
2227,CYP,2008,28,100,11363.669,26273.0
2228,CYP,2008,29,100,11476.883,26273.0
2229,CYP,2008,30,100,11636.068000000001,26273.0
2230,CYP,2008,31,100,11828.597,26273.0
2231,CYP,2008,32,100,11984.536,26273.0
2232,CYP,2008,33,100,12175.844,26273.0
2233,CYP,2008,34,100,12347.163999999999,26273.0
2234,CYP,2008,35,100,12469.883999999998,26273.0
2235,CYP,2008,36,100,12592.26,26273.0
2236,CYP,2008,37,100,12751.655,26273.0
2237,CYP,2008,38,100,12938.117,26273.0
2238,CYP,2008,39,100,13139.89,26273.0
2239,CYP,2008,40,100,13339.38,26273.0
2240,CYP,2008,41,100,13542.983,26273.0
2241,CYP,2008,42,100,13741.972,26273.0
2242,CYP,2008,43,100,13947.893999999998,26273.0
2243,CYP,2008,44,100,14138.7705,26273.0
2244,CYP,2008,45,100,14240.722,26273.0
2245,CYP,2008,46,100,14323.38,26273.0
2246,CYP,2008,47,100,14477.216999999999,26273.0
2247,CYP,2008,48,100,14608.603000000001,26273.0
2248,CYP,2008,49,100,14875.737,26273.0
2249,CYP,2008,50,100,15087.067,26273.0
2250,CYP,2008,51,100,15266.613000000001,26273.0
2251,CYP,2008,52,100,15424.536,26273.0
2252,CYP,2008,53,100,15593.04,26273.0
2253,CYP,2008,54,100,15743.916000000001,26273.0
2254,CYP,2008,55,100,15955.46,26273.0
2255,CYP,2008,56,100,16177.698999999999,26273.0
2256,CYP,2008,57,100,16394.45,26273.0
2257,CYP,2008,58,100,16539.736,26273.0
2258,CYP,2008,59,100,16660.066000000003,26273.0
2259,CYP,2008,60,100,16787.834,26273.0
2260,CYP,2008,61,100,16909.55,26273.0
2261,CYP,2008,62,100,17110.104,26273.0
2262,CYP,2008,63,100,17289.404,26273.0
2263,CYP,2008,64,100,17444.843999999997,26273.0
2264,CYP,2008,65,100,17646.422,26273.0
2265,CYP,2008,66,100,17869.557,26273.0
2266,CYP,2008,67,100,18066.057,26273.0
2267,CYP,2008,68,100,18262.68,26273.0
2268,CYP,2008,69,100,18536.316000000003,26273.0
2269,CYP,2008,70,100,18716.604,26273.0
2270,CYP,2008,71,100,19018.764,26273.0
2271,CYP,2008,72,100,19239.592,26273.0
2272,CYP,2008,73,100,19459.06,26273.0
2273,CYP,2008,74,100,19805.545,26273.0
2274,CYP,2008,75,100,20040.02,26273.0
2275,CYP,2008,76,100,20294.805,26273.0
2276,CYP,2008,77,100,20552.68,26273.0
2277,CYP,2008,78,100,20874.584,26273.0
2278,CYP,2008,79,100,21150.271,26273.0
2279,CYP,2008,80,100,21544.426,26273.0
2280,CYP,2008,81,100,21840.771,26273.0
2281,CYP,2008,82,100,22282.662,26273.0
2282,CYP,2008,83,100,22619.965,26273.0
2283,CYP,2008,84,100,22965.965,26273.0
2284,CYP,2008,85,100,23468.877,26273.0
2285,CYP,2008,86,100,23998.732000000004,26273.0
2286,CYP,2008,87,100,24451.02,26273.0
2287,CYP,2008,88,100,25195.252,26273.0
2288,CYP,2008,89,100,26158.857000000004,26273.0
2289,CYP,2008,90,100,27156.736,26273.0
2290,CYP,2008,91,100,28037.977000000003,26273.0
2291,CYP,2008,92,100,28933.61,26273.0
2292,CYP,2008,93,100,30159.354,26273.0
2293,CYP,2008,94,100,31855.285,26273.0
2294,CYP,2008,95,100,33514.598,26273.0
2295,CYP,2008,96,100,35205.277,26273.0
2296,CYP,2008,97,100,37639.85,26273.0
2297,CYP,2008,98,100,41258.99,26273.0
2298,CYP,2008,99,100,47235.93,26273.0
2299,CYP,2008,100,100,98480.56,26273.0
2300,CZE,2008,1,100,1586.2471,23223.0
2301,CZE,2008,2,100,2322.1792,23223.0
2302,CZE,2008,3,100,2741.5847,23223.0
2303,CZE,2008,4,100,3067.3618,23223.0
2304,CZE,2008,5,100,3395.3267,23223.0
2305,CZE,2008,6,100,3607.913,23223.0
2306,CZE,2008,7,100,3802.4858,23223.0
2307,CZE,2008,8,100,3974.2009999999996,23223.0
2308,CZE,2008,9,100,4111.6743,23223.0
2309,CZE,2008,10,100,4231.9259999999995,23223.0
2310,CZE,2008,11,100,4381.9565,23223.0
2311,CZE,2008,12,100,4496.9126,23223.0
2312,CZE,2008,13,100,4607.0024,23223.0
2313,CZE,2008,14,100,4716.682,23223.0
2314,CZE,2008,15,100,4821.138,23223.0
2315,CZE,2008,16,100,4922.188,23223.0
2316,CZE,2008,17,100,5008.776,23223.0
2317,CZE,2008,18,100,5089.7603,23223.0
2318,CZE,2008,19,100,5178.713,23223.0
2319,CZE,2008,20,100,5263.9604,23223.0
2320,CZE,2008,21,100,5347.079000000001,23223.0
2321,CZE,2008,22,100,5432.974,23223.0
2322,CZE,2008,23,100,5524.6196,23223.0
2323,CZE,2008,24,100,5598.1514,23223.0
2324,CZE,2008,25,100,5665.2627,23223.0
2325,CZE,2008,26,100,5749.034000000001,23223.0
2326,CZE,2008,27,100,5833.772,23223.0
2327,CZE,2008,28,100,5900.1216,23223.0
2328,CZE,2008,29,100,5980.406,23223.0
2329,CZE,2008,30,100,6049.6626,23223.0
2330,CZE,2008,31,100,6102.1255,23223.0
2331,CZE,2008,32,100,6164.8345,23223.0
2332,CZE,2008,33,100,6244.9424,23223.0
2333,CZE,2008,34,100,6321.4937,23223.0
2334,CZE,2008,35,100,6405.5166,23223.0
2335,CZE,2008,36,100,6468.2236,23223.0
2336,CZE,2008,37,100,6532.164000000001,23223.0
2337,CZE,2008,38,100,6576.7495,23223.0
2338,CZE,2008,39,100,6628.1997,23223.0
2339,CZE,2008,40,100,6697.453,23223.0
2340,CZE,2008,41,100,6755.4653,23223.0
2341,CZE,2008,42,100,6832.9194,23223.0
2342,CZE,2008,43,100,6902.7085,23223.0
2343,CZE,2008,44,100,6962.8247,23223.0
2344,CZE,2008,45,100,7011.1167,23223.0
2345,CZE,2008,46,100,7071.8887,23223.0
2346,CZE,2008,47,100,7120.5957,23223.0
2347,CZE,2008,48,100,7173.7563,23223.0
2348,CZE,2008,49,100,7232.0215,23223.0
2349,CZE,2008,50,100,7298.851,23223.0
2350,CZE,2008,51,100,7371.9224,23223.0
2351,CZE,2008,52,100,7446.0740000000005,23223.0
2352,CZE,2008,53,100,7512.948,23223.0
2353,CZE,2008,54,100,7581.9463,23223.0
2354,CZE,2008,55,100,7657.3345,23223.0
2355,CZE,2008,56,100,7745.144,23223.0
2356,CZE,2008,57,100,7816.432,23223.0
2357,CZE,2008,58,100,7881.4414,23223.0
2358,CZE,2008,59,100,7952.1990000000005,23223.0
2359,CZE,2008,60,100,8026.472,23223.0
2360,CZE,2008,61,100,8109.109,23223.0
2361,CZE,2008,62,100,8196.493,23223.0
2362,CZE,2008,63,100,8273.902,23223.0
2363,CZE,2008,64,100,8372.693000000001,23223.0
2364,CZE,2008,65,100,8460.744,23223.0
2365,CZE,2008,66,100,8557.15,23223.0
2366,CZE,2008,67,100,8655.827,23223.0
2367,CZE,2008,68,100,8743.011999999999,23223.0
2368,CZE,2008,69,100,8840.595,23223.0
2369,CZE,2008,70,100,8946.193000000001,23223.0
2370,CZE,2008,71,100,9043.883,23223.0
2371,CZE,2008,72,100,9150.23,23223.0
2372,CZE,2008,73,100,9248.0625,23223.0
2373,CZE,2008,74,100,9378.51,23223.0
2374,CZE,2008,75,100,9519.424,23223.0
2375,CZE,2008,76,100,9653.388,23223.0
2376,CZE,2008,77,100,9831.038,23223.0
2377,CZE,2008,78,100,9986.757,23223.0
2378,CZE,2008,79,100,10112.347,23223.0
2379,CZE,2008,80,100,10254.817,23223.0
2380,CZE,2008,81,100,10418.754,23223.0
2381,CZE,2008,82,100,10623.768999999998,23223.0
2382,CZE,2008,83,100,10803.87,23223.0
2383,CZE,2008,84,100,11011.987,23223.0
2384,CZE,2008,85,100,11221.223999999998,23223.0
2385,CZE,2008,86,100,11477.367,23223.0
2386,CZE,2008,87,100,11707.862,23223.0
2387,CZE,2008,88,100,11943.992,23223.0
2388,CZE,2008,89,100,12136.745,23223.0
2389,CZE,2008,90,100,12422.69,23223.0
2390,CZE,2008,91,100,12774.01,23223.0
2391,CZE,2008,92,100,13224.458,23223.0
2392,CZE,2008,93,100,13684.796999999999,23223.0
2393,CZE,2008,94,100,14222.673999999999,23223.0
2394,CZE,2008,95,100,14847.442,23223.0
2395,CZE,2008,96,100,15697.944,23223.0
2396,CZE,2008,97,100,16827.346,23223.0
2397,CZE,2008,98,100,18643.367,23223.0
2398,CZE,2008,99,100,21536.416,23223.0
2399,CZE,2008,100,100,37063.617,23223.0
2400,DEU,2008,1,100,2205.0122,33758.0
2401,DEU,2008,2,100,4179.0146,33758.0
2402,DEU,2008,3,100,5065.858,33758.0
2403,DEU,2008,4,100,5707.7173,33758.0
2404,DEU,2008,5,100,6236.15,33758.0
2405,DEU,2008,6,100,6657.974,33758.0
2406,DEU,2008,7,100,7019.94,33758.0
2407,DEU,2008,8,100,7384.0557,33758.0
2408,DEU,2008,9,100,7660.9004,33758.0
2409,DEU,2008,10,100,7975.205,33758.0
2410,DEU,2008,11,100,8230.033000000001,33758.0
2411,DEU,2008,12,100,8477.356,33758.0
2412,DEU,2008,13,100,8716.678,33758.0
2413,DEU,2008,14,100,8918.596,33758.0
2414,DEU,2008,15,100,9139.027,33758.0
2415,DEU,2008,16,100,9311.121,33758.0
2416,DEU,2008,17,100,9503.446,33758.0
